"initial_alias","converted_alias","name","description","namespace"
"ENSMUSG00000000278","ENSMUSG00000000278","Scpep1","serine carboxypeptidase 1 [Source:MGI Symbol;Acc:MGI:1921867]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040105","ENSMUSG00000040105","Plpp6","phospholipid phosphatase 6 [Source:MGI Symbol;Acc:MGI:1921661]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034758","ENSMUSG00000034758","Tle6","transducin-like enhancer of split 6 [Source:MGI Symbol;Acc:MGI:2149593]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026303","ENSMUSG00000026303","Mlph","melanophilin [Source:MGI Symbol;Acc:MGI:2176380]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038172","ENSMUSG00000038172","Ttc39b","tetratricopeptide repeat domain 39B [Source:MGI Symbol;Acc:MGI:1917113]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000018160","ENSMUSG00000018160","Med1","mediator complex subunit 1 [Source:MGI Symbol;Acc:MGI:1100846]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026439","ENSMUSG00000026439","Rbbp5","retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit [Source:MGI Symbol;Acc:MGI:1918367]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026878","ENSMUSG00000026878","Rab14","RAB14, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1915615]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020828","ENSMUSG00000020828","Pld2","phospholipase D2 [Source:MGI Symbol;Acc:MGI:892877]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022750","ENSMUSG00000022750","Klhl22","kelch-like 22 [Source:MGI Symbol;Acc:MGI:1337995]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000018286","ENSMUSG00000018286","Psmb6","proteasome (prosome, macropain) subunit, beta type 6 [Source:MGI Symbol;Acc:MGI:104880]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046516","ENSMUSG00000046516","Cox17","cytochrome c oxidase assembly protein 17, copper chaperone [Source:MGI Symbol;Acc:MGI:1333806]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000071454","ENSMUSG00000071454","Dtnb","dystrobrevin, beta [Source:MGI Symbol;Acc:MGI:1203728]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035798","ENSMUSG00000035798","Zdhhc17","zinc finger, DHHC domain containing 17 [Source:MGI Symbol;Acc:MGI:2445110]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034187","ENSMUSG00000034187","Nsf","N-ethylmaleimide sensitive fusion protein [Source:MGI Symbol;Acc:MGI:104560]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019312","ENSMUSG00000019312","Grb7","growth factor receptor bound protein 7 [Source:MGI Symbol;Acc:MGI:102683]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000061306","ENSMUSG00000061306","Slc38a10","solute carrier family 38, member 10 [Source:MGI Symbol;Acc:MGI:1919305]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037366","ENSMUSG00000037366","Pafah2","platelet-activating factor acetylhydrolase 2 [Source:MGI Symbol;Acc:MGI:2140321]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034345","ENSMUSG00000034345","Gtf2h5","general transcription factor IIH, polypeptide 5 [Source:MGI Symbol;Acc:MGI:107227]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029376","ENSMUSG00000029376","Mthfd2l","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like [Source:MGI Symbol;Acc:MGI:1915871]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036138","ENSMUSG00000036138","Acaa1a","acetyl-Coenzyme A acyltransferase 1A [Source:MGI Symbol;Acc:MGI:2148491]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037754","ENSMUSG00000037754","Ppp1r16b","protein phosphatase 1, regulatory subunit 16B [Source:MGI Symbol;Acc:MGI:2151841]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024070","ENSMUSG00000024070","Prkd3","protein kinase D3 [Source:MGI Symbol;Acc:MGI:1922542]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021067","ENSMUSG00000021067","Sav1","salvador family WW domain containing 1 [Source:MGI Symbol;Acc:MGI:1927144]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040997","ENSMUSG00000040997","Abhd4","abhydrolase domain containing 4 [Source:MGI Symbol;Acc:MGI:1915938]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041684","ENSMUSG00000041684","Bivm","basic, immunoglobulin-like variable motif containing [Source:MGI Symbol;Acc:MGI:2179809]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021277","ENSMUSG00000021277","Traf3","TNF receptor-associated factor 3 [Source:MGI Symbol;Acc:MGI:108041]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034591","ENSMUSG00000034591","Slc41a2","solute carrier family 41, member 2 [Source:MGI Symbol;Acc:MGI:2442940]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042997","ENSMUSG00000042997","Nhlrc3","NHL repeat containing 3 [Source:MGI Symbol;Acc:MGI:2444520]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000057193","ENSMUSG00000057193","Slc44a2","solute carrier family 44, member 2 [Source:MGI Symbol;Acc:MGI:1915932]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001794","ENSMUSG00000001794","Capns1","calpain, small subunit 1 [Source:MGI Symbol;Acc:MGI:88266]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000003848","ENSMUSG00000003848","Nob1","NIN1/RPN12 binding protein 1 homolog [Source:MGI Symbol;Acc:MGI:1914869]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031631","ENSMUSG00000031631","Cfap97","cilia and flagella associated protein 97 [Source:MGI Symbol;Acc:MGI:1914006]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021831","ENSMUSG00000021831","Ero1a","endoplasmic reticulum oxidoreductase 1 alpha [Source:MGI Symbol;Acc:MGI:1354385]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034265","ENSMUSG00000034265","Zdhhc14","zinc finger, DHHC domain containing 14 [Source:MGI Symbol;Acc:MGI:2653229]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035237","ENSMUSG00000035237","Lcat","lecithin cholesterol acyltransferase [Source:MGI Symbol;Acc:MGI:96755]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021703","ENSMUSG00000021703","Serinc5","serine incorporator 5 [Source:MGI Symbol;Acc:MGI:2444223]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000090290","ENSMUSG00000090290","Tarbp1","TAR RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:4936930]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000042647","ENSMUSG00000042647","Acad12","acyl-Coenzyme A dehydrogenase family, member 12 [Source:MGI Symbol;Acc:MGI:2443320]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040599","ENSMUSG00000040599","Mis12","MIS12 kinetochore complex component [Source:MGI Symbol;Acc:MGI:1914389]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022346","ENSMUSG00000022346","Myc","myelocytomatosis oncogene [Source:MGI Symbol;Acc:MGI:97250]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000049922","ENSMUSG00000049922","Slc35c1","solute carrier family 35, member C1 [Source:MGI Symbol;Acc:MGI:2443301]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032175","ENSMUSG00000032175","Tyk2","tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:1929470]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022200","ENSMUSG00000022200","Golph3","golgi phosphoprotein 3 [Source:MGI Symbol;Acc:MGI:1913879]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037851","ENSMUSG00000037851","Iars","isoleucine-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2145219]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040188","ENSMUSG00000040188","Scamp2","secretory carrier membrane protein 2 [Source:MGI Symbol;Acc:MGI:1346518]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024354","ENSMUSG00000024354","Slc23a1","solute carrier family 23 (nucleobase transporters), member 1 [Source:MGI Symbol;Acc:MGI:1341903]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039197","ENSMUSG00000039197","Adk","adenosine kinase [Source:MGI Symbol;Acc:MGI:87930]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035919","ENSMUSG00000035919","Bbs9","Bardet-Biedl syndrome 9 (human) [Source:MGI Symbol;Acc:MGI:2442833]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000075595","ENSMUSG00000075595","Zfp652","zinc finger protein 652 [Source:MGI Symbol;Acc:MGI:2442221]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031862","ENSMUSG00000031862","Atp13a1","ATPase type 13A1 [Source:MGI Symbol;Acc:MGI:2180801]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000068267","ENSMUSG00000068267","Cenpb","centromere protein B [Source:MGI Symbol;Acc:MGI:88376]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000069020","ENSMUSG00000069020","Urm1","ubiquitin related modifier 1 [Source:MGI Symbol;Acc:MGI:1915455]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031987","ENSMUSG00000031987","Egln1","egl-9 family hypoxia-inducible factor 1 [Source:MGI Symbol;Acc:MGI:1932286]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029863","ENSMUSG00000029863","Casp2","caspase 2 [Source:MGI Symbol;Acc:MGI:97295]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022698","ENSMUSG00000022698","Naa50","N(alpha)-acetyltransferase 50, NatE catalytic subunit [Source:MGI Symbol;Acc:MGI:1919367]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000002103","ENSMUSG00000002103","Acp2","acid phosphatase 2, lysosomal [Source:MGI Symbol;Acc:MGI:87882]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046314","ENSMUSG00000046314","Stxbp6","syntaxin binding protein 6 (amisyn) [Source:MGI Symbol;Acc:MGI:2384963]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000049422","ENSMUSG00000049422","Chchd10","coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:MGI Symbol;Acc:MGI:2143558]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000033222","ENSMUSG00000033222","Ttf2","transcription termination factor, RNA polymerase II [Source:MGI Symbol;Acc:MGI:1921294]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019878","ENSMUSG00000019878","Hsf2","heat shock factor 2 [Source:MGI Symbol;Acc:MGI:96239]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038914","ENSMUSG00000038914","Dido1","death inducer-obliterator 1 [Source:MGI Symbol;Acc:MGI:1344352]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000015749","ENSMUSG00000015749","Anp32e","acidic (leucine-rich) nuclear phosphoprotein 32 family, member E [Source:MGI Symbol;Acc:MGI:1913721]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032741","ENSMUSG00000032741","Tpcn1","two pore channel 1 [Source:MGI Symbol;Acc:MGI:2182472]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031445","ENSMUSG00000031445","Proz","protein Z, vitamin K-dependent plasma glycoprotein [Source:MGI Symbol;Acc:MGI:1860488]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022575","ENSMUSG00000022575","Gsdmd","gasdermin D [Source:MGI Symbol;Acc:MGI:1916396]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031755","ENSMUSG00000031755","Bbs2","Bardet-Biedl syndrome 2 (human) [Source:MGI Symbol;Acc:MGI:2135267]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000049411","ENSMUSG00000049411","Tmem241","transmembrane protein 241 [Source:MGI Symbol;Acc:MGI:2442435]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040260","ENSMUSG00000040260","Daam2","dishevelled associated activator of morphogenesis 2 [Source:MGI Symbol;Acc:MGI:1923691]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000025521","ENSMUSG00000025521","Tmem192","transmembrane protein 192 [Source:MGI Symbol;Acc:MGI:1920317]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020948","ENSMUSG00000020948","Klhl28","kelch-like 28 [Source:MGI Symbol;Acc:MGI:1913939]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027366","ENSMUSG00000027366","Sppl2a","signal peptide peptidase like 2A [Source:MGI Symbol;Acc:MGI:1913802]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024087","ENSMUSG00000024087","Cyp1b1","cytochrome P450, family 1, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88590]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035104","ENSMUSG00000035104","Eva1a","eva-1 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2385247]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024610","ENSMUSG00000024610","Cd74","CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated) [Source:MGI Symbol;Acc:MGI:96534]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000070348","ENSMUSG00000070348","Ccnd1","cyclin D1 [Source:MGI Symbol;Acc:MGI:88313]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020070","ENSMUSG00000020070","Rufy2","RUN and FYVE domain-containing 2 [Source:MGI Symbol;Acc:MGI:1917682]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029038","ENSMUSG00000029038","Ssu72","Ssu72 RNA polymerase II CTD phosphatase homolog (yeast) [Source:MGI Symbol;Acc:MGI:1916241]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029153","ENSMUSG00000029153","Ociad2","OCIA domain containing 2 [Source:MGI Symbol;Acc:MGI:1916377]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000014748","ENSMUSG00000014748","Tex261","testis expressed gene 261 [Source:MGI Symbol;Acc:MGI:1096575]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000009566","ENSMUSG00000009566","Fpgs","folylpolyglutamyl synthetase [Source:MGI Symbol;Acc:MGI:95576]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000066441","ENSMUSG00000066441","Rdh11","retinol dehydrogenase 11 [Source:MGI Symbol;Acc:MGI:102581]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000089810","ENSMUSG00000089810","Gm16536","predicted gene 16536 [Source:MGI Symbol;Acc:MGI:4414956]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034875","ENSMUSG00000034875","Nudt19","nudix hydrolase 19 [Source:MGI Symbol;Acc:MGI:94203]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029456","ENSMUSG00000029456","Acad10","acyl-Coenzyme A dehydrogenase family, member 10 [Source:MGI Symbol;Acc:MGI:1919235]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000000078","ENSMUSG00000000078","Klf6","Kruppel-like transcription factor 6 [Source:MGI Symbol;Acc:MGI:1346318]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040521","ENSMUSG00000040521","Tsfm","Ts translation elongation factor, mitochondrial [Source:MGI Symbol;Acc:MGI:1913649]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000026728","ENSMUSG00000026728","Vim","vimentin [Source:MGI Symbol;Acc:MGI:98932]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000107881","ENSMUSG00000107881","Gm44250","predicted gene, 44250 [Source:MGI Symbol;Acc:MGI:5690642]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035878","ENSMUSG00000035878","Hykk","hydroxylysine kinase 1 [Source:MGI Symbol;Acc:MGI:2443139]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000045691","ENSMUSG00000045691","Thtpa","thiamine triphosphatase [Source:MGI Symbol;Acc:MGI:2446078]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000102982","ENSMUSG00000102982","Gm38319","predicted gene, 38319 [Source:MGI Symbol;Acc:MGI:5611547]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029587","ENSMUSG00000029587","Zfp12","zinc finger protein 12 [Source:MGI Symbol;Acc:MGI:99157]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000057147","ENSMUSG00000057147","Dph6","diphthamine biosynthesis 6 [Source:MGI Symbol;Acc:MGI:1913882]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000055491","ENSMUSG00000055491","Pprc1","peroxisome proliferative activated receptor, gamma, coactivator-related 1 [Source:MGI Symbol;Acc:MGI:2385096]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024014","ENSMUSG00000024014","Pim1","proviral integration site 1 [Source:MGI Symbol;Acc:MGI:97584]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039713","ENSMUSG00000039713","Plekhg5","pleckstrin homology domain containing, family G (with RhoGef domain) member 5 [Source:MGI Symbol;Acc:MGI:2652860]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000098066","ENSMUSG00000098066","Gm26944","predicted gene, 26944 [Source:MGI Symbol;Acc:MGI:5504059]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000004105","ENSMUSG00000004105","Angptl2","angiopoietin-like 2 [Source:MGI Symbol;Acc:MGI:1347002]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000033373","ENSMUSG00000033373","Fntb","farnesyltransferase, CAAX box, beta [Source:MGI Symbol;Acc:MGI:1861305]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034066","ENSMUSG00000034066","Farp2","FERM, RhoGEF and pleckstrin domain protein 2 [Source:MGI Symbol;Acc:MGI:2385126]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000054939","ENSMUSG00000054939","Zfp174","zinc finger protein 174 [Source:MGI Symbol;Acc:MGI:2686600]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000046785","ENSMUSG00000046785","Epm2aip1","EPM2A (laforin) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1925031]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032035","ENSMUSG00000032035","Ets1","E26 avian leukemia oncogene 1, 5' domain [Source:MGI Symbol;Acc:MGI:95455]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000037712","ENSMUSG00000037712","Fermt2","fermitin family member 2 [Source:MGI Symbol;Acc:MGI:2385001]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000063870","ENSMUSG00000063870","Chd4","chromodomain helicase DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1344380]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000008604","ENSMUSG00000008604","Ubqln4","ubiquilin 4 [Source:MGI Symbol;Acc:MGI:2150152]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024940","ENSMUSG00000024940","Ltbp3","latent transforming growth factor beta binding protein 3 [Source:MGI Symbol;Acc:MGI:1101355]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000038302","ENSMUSG00000038302","Afg1l","AFG1 like ATPase [Source:MGI Symbol;Acc:MGI:2148801]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024687","ENSMUSG00000024687","Osbp","oxysterol binding protein [Source:MGI Symbol;Acc:MGI:97447]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028437","ENSMUSG00000028437","Ubap1","ubiquitin-associated protein 1 [Source:MGI Symbol;Acc:MGI:2149543]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001767","ENSMUSG00000001767","Crnkl1","crooked neck pre-mRNA splicing factor 1 [Source:MGI Symbol;Acc:MGI:1914127]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034738","ENSMUSG00000034738","Nostrin","nitric oxide synthase trafficker [Source:MGI Symbol;Acc:MGI:3606242]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039753","ENSMUSG00000039753","Fbxl5","F-box and leucine-rich repeat protein 5 [Source:MGI Symbol;Acc:MGI:2152883]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000004637","ENSMUSG00000004637","Wwox","WW domain-containing oxidoreductase [Source:MGI Symbol;Acc:MGI:1931237]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021036","ENSMUSG00000021036","Sptlc2","serine palmitoyltransferase, long chain base subunit 2 [Source:MGI Symbol;Acc:MGI:108074]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039206","ENSMUSG00000039206","Daglb","diacylglycerol lipase, beta [Source:MGI Symbol;Acc:MGI:2442032]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000055675","ENSMUSG00000055675","Kbtbd11","kelch repeat and BTB (POZ) domain containing 11 [Source:MGI Symbol;Acc:MGI:1922151]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000062619","ENSMUSG00000062619","2310039H08Rik","RIKEN cDNA 2310039H08 gene [Source:MGI Symbol;Acc:MGI:1914351]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000027997","ENSMUSG00000027997","Casp6","caspase 6 [Source:MGI Symbol;Acc:MGI:1312921]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020827","ENSMUSG00000020827","Mink1","misshapen-like kinase 1 (zebrafish) [Source:MGI Symbol;Acc:MGI:1355329]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024604","ENSMUSG00000024604","Rbm22","RNA binding motif protein 22 [Source:MGI Symbol;Acc:MGI:1914060]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000039210","ENSMUSG00000039210","Gpatch2","G patch domain containing 2 [Source:MGI Symbol;Acc:MGI:1915019]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000071647","ENSMUSG00000071647","Eml3","echinoderm microtubule associated protein like 3 [Source:MGI Symbol;Acc:MGI:2387612]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000024592","ENSMUSG00000024592","C330018D20Rik","RIKEN cDNA C330018D20 gene [Source:MGI Symbol;Acc:MGI:1924672]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000031557","ENSMUSG00000031557","Plekha2","pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2 [Source:MGI Symbol;Acc:MGI:1928144]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000074918","ENSMUSG00000074918","Inafm2","InaF motif containing 2 [Source:MGI Symbol;Acc:MGI:1915354]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000004891","ENSMUSG00000004891","Nes","nestin [Source:MGI Symbol;Acc:MGI:101784]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000041966","ENSMUSG00000041966","Dcaf17","DDB1 and CUL4 associated factor 17 [Source:MGI Symbol;Acc:MGI:1923013]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000040112","ENSMUSG00000040112","Mrps35","mitochondrial ribosomal protein S35 [Source:MGI Symbol;Acc:MGI:2385255]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000021930","ENSMUSG00000021930","Spryd7","SPRY domain containing 7 [Source:MGI Symbol;Acc:MGI:1913924]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029135","ENSMUSG00000029135","Fosl2","fos-like antigen 2 [Source:MGI Symbol;Acc:MGI:102858]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000056708","ENSMUSG00000056708","Ier5","immediate early response 5 [Source:MGI Symbol;Acc:MGI:1337072]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020715","ENSMUSG00000020715","Ern1","endoplasmic reticulum (ER) to nucleus signalling 1 [Source:MGI Symbol;Acc:MGI:1930134]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000029328","ENSMUSG00000029328","Hnrnpdl","heterogeneous nuclear ribonucleoprotein D-like [Source:MGI Symbol;Acc:MGI:1355299]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000000594","ENSMUSG00000000594","Gm2a","GM2 ganglioside activator protein [Source:MGI Symbol;Acc:MGI:95762]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000057649","ENSMUSG00000057649","Brd9","bromodomain containing 9 [Source:MGI Symbol;Acc:MGI:2145317]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020463","ENSMUSG00000020463","Ppp4r3b","protein phosphatase 4 regulatory subunit 3B [Source:MGI Symbol;Acc:MGI:2144474]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000101856","ENSMUSG00000101856","1700096K18Rik","RIKEN cDNA 1700096K18 gene [Source:MGI Symbol;Acc:MGI:1920821]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030726","ENSMUSG00000030726","Pold3","polymerase (DNA-directed), delta 3, accessory subunit [Source:MGI Symbol;Acc:MGI:1915217]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000020740","ENSMUSG00000020740","Gga3","golgi associated, gamma adaptin ear containing, ARF binding protein 3 [Source:MGI Symbol;Acc:MGI:2384159]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000055322","ENSMUSG00000055322","Tns1","tensin 1 [Source:MGI Symbol;Acc:MGI:104552]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000035000","ENSMUSG00000035000","Dpp4","dipeptidylpeptidase 4 [Source:MGI Symbol;Acc:MGI:94919]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000093930","ENSMUSG00000093930","Hmgcs1","3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 [Source:MGI Symbol;Acc:MGI:107592]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000001785","ENSMUSG00000001785","Pwp1","PWP1 homolog, endonuclein [Source:MGI Symbol;Acc:MGI:1914735]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000028059","ENSMUSG00000028059","Arhgef2","rho/rac guanine nucleotide exchange factor (GEF) 2 [Source:MGI Symbol;Acc:MGI:103264]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000050244","ENSMUSG00000050244","Heatr1","HEAT repeat containing 1 [Source:MGI Symbol;Acc:MGI:2442524]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000032059","ENSMUSG00000032059","Alg9","asparagine-linked glycosylation 9 (alpha 1,2 mannosyltransferase) [Source:MGI Symbol;Acc:MGI:1924753]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000034723","ENSMUSG00000034723","Tmx4","thioredoxin-related transmembrane protein 4 [Source:MGI Symbol;Acc:MGI:106558]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000036698","ENSMUSG00000036698","Ago2","argonaute RISC catalytic subunit 2 [Source:MGI Symbol;Acc:MGI:2446632]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000019779","ENSMUSG00000019779","Frk","fyn-related kinase [Source:MGI Symbol;Acc:MGI:103265]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022469","ENSMUSG00000022469","Rapgef3","Rap guanine nucleotide exchange factor (GEF) 3 [Source:MGI Symbol;Acc:MGI:2441741]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000048439","ENSMUSG00000048439","Nupl2","nucleoporin like 2 [Source:MGI Symbol;Acc:MGI:2387631]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000022827","ENSMUSG00000022827","Rabl3","RAB, member RAS oncogene family-like 3 [Source:MGI Symbol;Acc:MGI:1914907]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000030082","ENSMUSG00000030082","Sec61a1","SEC61 translocon subunit alpha 1 [Source:MGI Symbol;Acc:MGI:1858417]","ARRAYEXPRESS,ENSG"
"ENSMUSG00000052446","ENSMUSG00000052446","Zfp961","zinc finger protein 961 [Source:MGI Symbol;Acc:MGI:3583954]","ARRAYEXPRESS,ENSG"
